listing_id,id,date,reviewer_id,reviewer_name,comments
44515,243665563,2018-03-16,14758075,Linsey,"This was my second visit to Erika & Blake's.  They've made the cottage even nicer with an updated kitchenette and bathroom. The cottage itself is so private and lovely, with the colors reflecting the colors of the sea and the ocean light.  It was snug, cozy and warm enjoying breakfast in the sitting area with the rain pattering outside in the mornings.  And when the sun shone, with the windows and door open, the air felt so fresh and invigorating.  Just what I needed before heading out to enjoy the so-close Asilomar Beach and the wonders of Point Lobos.  I've stayed at about a dozen Airbnbs now, and this one remains one of my favorites."
44515,244505623,2018-03-18,62233800,Amanda,"This cottage is amazing and adorable. The location couldn’t be better for exploring the coast and the special touches - from the decor, to the cookies and breakfast make it feel like you’re in luxury accommodations. We are looking for every excuse to come back soon!!"
44515,246077383,2018-03-24,59352828,Roberta,"Erica and Blake’s cottage is just perfect. It’s cozy and comfortable, well stocked close to the beach. Parking is easy. We’ll come back."
44515,246571280,2018-03-25,11878079,Mason,"This place is exceptional! It’s really close to ocean views (just a 3-4 minute walk), really quiet, and overall a really cute place with great amenities. The cottage has a kitchenette and Erika stocked it with goodies for us so that we actually ate enough for breakfast and lunch. Awesome place. We will be back again."
44515,248154656,2018-03-30,532883,Cam,"We stayed the last week of March, 2018.  We'd stayed previously a few years back and the cottage was as we remembered it.  The cottage is surprisingly roomy, light and airy, has first rate amenities and is dog friendly (including a private courtyard), as is the entire property.  It's a great walking neighborhood and the nearby beach is dog friendly.  We will return again."
44515,249174967,2018-04-01,19692831,Chris,"This place is everything you think it will be. We felt home immediately and really enjoyed the personal touches, location, and recommendations. Great jump off point to everything in the area. We'll be telling all of our friends about this place so if you want to book it, you better do it fast."
44515,250080850,2018-04-03,10149375,Anna,"Can't go wrong 0.3 miles from Asilomar beach. But the space is so lovely you almost don't want to leave - great design sense, lots of thoughtful touches including really nice shampoo & conditioner, organic coffee, all the breakfast fixins', and homemade chocolate chip cookies! And the little kitchen has everything you need to cook a full meal if you wanted to. We particularly enjoyed sitting on the private patio drinking some wine and soaking in the sun with our pups."
44515,250333675,2018-04-04,164520119,Camille,This is a great place to stay and if I ever come back to visit the area would definitely stay again.
44515,252918083,2018-04-12,5739652,Ulrike,Fantastic Location. Very quiet and private. Very comfortable king size bed.Hosts were very helpful.
44515,254068061,2018-04-15,62670028,Kate,Over exceeded our expectations! Everything about our stay at the cottage was perfect! One of our highlights was visits from Erika and Blakes little dog Walter-he was extremely friendly.
89210,229403,2011-04-17,509848,David,"We can’t say enough about Sara and Evan as hosts, they were incredibly friendly and gracious.--truly lovely people.  They made us feel as if there home was our home.  We couldn’t have felt more comfortable or taken care of.  

As for the cottage, it was spectacular, the perfect little get away home!  Everything is brand new, the room impeccably decorated, the bed so luxurious, the sight and sound of the Pacific Ocean right outside, the beautiful bathroom, with the option of an open air shower.  From the moment you set foot inside it is apparent that the cottage design and build was done with care and love.  It really is a magical experience.

We both have already recommended CA Dreaming to our friends and family and look forward to visiting again soon.
"
89210,236899,2011-04-23,345268,Nick,"My son Evan and I stayed at Sarah and Evan's California Dreaming room recently.  We were both in agreement (for once), that we loved the place.  It is a recently added addition to their home, with a very tastefully decorated interior.  If that wasn't enough, there is a great view of the Monterey Bay from the bedroom window.  I am a fellow AirBnB'er and own my own vacation rental in Monterey.  But when my place is not available, I know I will be calling Sarah and Evan up again.  Besides that, there are both great people.  Evan, Chippy (son's dog) and I felt right at home.  We all highly recommend their place.    "
89210,239975,2011-04-25,525041,Karen,"The humble exterior of the house was no indication of the wonderful room, gardens and view we were about to enjoy.  An unexpected pleasure for my musician husband was that another musician was also staying at the Baker's home.  We all enjoyed music, stories, wine and cheese and lots of laughs in the Baker's cozy living room.  The only thing that surpassed Sarah and Evan's hospitality was their down home, right on recommendations of where to find really tasty food and places to dance.  We danced 'til our legs hurt and ate 'til our tummies smiled. All in all this was a very relaxing and fun getaway and would stay again at our new friend's home of Sarah and Evan Baker.  PS The herbal info worked wonders, thanks again."
89210,244927,2011-04-29,538508,Tom," My wife and I had a wonderful stay in the California Dreaming Studio suite, a fantastic zen-style studio and garden area!  Sarah and Evan are great hosts. They really went the extra mile to make sure we had a comfortable stay. We got in late and needed to grab some dinner before the restaurants closed. Sarah found the perfect bistro for us close by. She even called ahead and made sure that they would be open when we got there. The Aquarium passes are a great value as well. We will definitely come back again when we visit Monterey/Pacific Grove again."
89210,248395,2011-05-02,52337,Mary,Lovely quiet accommodations. Will definitely recommend to friends.
89210,256808,2011-05-09,164103,Arvind,"Mohita, Kiran (our 2.5 yr old toddler) and I had a fantastic weekend stay at the CA dreaming space. The King+ size sleeping arrangements were plush, and it was nice to wake in the morning to the sight and sound of the distant ocean. The stand up shower with the skylights was an added bonus. Sarah and Evan were super nice hosts, and we felt quite at home. Sarah stirred up a quick Mac and cheese dinner for Kiran (yum!) and Evan drew us a nice map of local scenic attractions. Kiran had lots of fun playing with Zeus and collecting rocks/pebbles from Sarah's garden. Wonderful people, and beautiful accommodations. Highly recommend!"
